0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
0.08177064,0.07163899,0.05114132,-0.029167823,0.02410929,-0.01658338,-0.04384101,-0.097382456,-0.009575698,0.0121256,-0.06046901,0.012843354,-0.08738166,0.007487878,-0.03476905,0.06812763,-0.015007451,-0.05991444,-0.03893279,0.067765795,-0.0714836,0.055652335,-0.04640065,0.00047189562,0.081656225,0.019244647,0.0334601,-0.07336006,-0.0042467318,-0.074406534,-0.056643065,-0.05785584,-0.044165455,-0.032647207,0.01476744,-0.02619515,0.05221177,-0.116444655,0.038772386,0.011448854,0.053546373,0.041718982,0.053979453,-0.01139236,0.033894762,0.06102443,0.031947795,-0.02845854,0.050563857,-0.027234972,-0.044906545,0.05581622,-0.02182382,0.061813004,-0.056348942,-0.019194394,0.0709582,-0.006318444,-0.0745348,0.04458562,-0.059311815,0.01549206,0.014710692,-0.0070792544,-0.08609869,0.011296935,0.030194586,-0.020313034,0.092454135,-0.093594745,0.03883091,0.004679988,-0.054597177,0.0485881,-0.031690933,-0.077945806,0.039986555,-0.04773048,-0.068176314,-0.06423806,0.05661314,-0.005462997,-0.079034545,0.042104695,0.07010007,-0.0007194835,-0.07316232,0.04098976,0.046747323,0.02942916,0.01257141,0.054621845,0.041895393,-0.011973727,-0.022494692,0.06886314,-0.08091228,-0.018663844,0.022719555,0.011643086,-0.07098326,-0.050855134,-0.06335834,0.009756231,-0.057003375,0.02583408,0.036656193,0.03384293,0.042758316,-0.020513969,-0.021525988,0.04465048,-0.05751392,-0.051428404,0.08109035,-0.066219635,0.08371672,-0.037602216,-0.09375586,-0.05721019,-0.06549608,-0.032699533,0.060626462,0.04748922,-0.08758195,-0.073271506,0.051456317,-0.058189455,-0.008202873,-0.0005505383,-0.021573413,0.07881238,0.058089234,-0.0757755,-0.03188861,0.007433545,0.06935877,-0.051207423,-0.046712067,0.033971574
0.07579948,-0.06703325,-0.07948744,0.08222277,0.0756921,-0.031226065,-0.05743242,0.006425179,-0.048448116,-0.04481916,0.041597597,-0.08336159,-0.073631056,-0.038536668,0.06162889,0.0342248,-0.032543965,0.08641059,-0.089311846,0.00683517,0.008692605,-0.10680193,-0.045013368,0.05360489,0.069713645,-0.008041317,0.01665027,0.06984991,-0.025823882,-0.06738386,0.0763727,-0.106888965,0.032888852,-0.039506994,0.008235884,-0.062413096,-0.067494154,-0.08686787,0.08563425,-0.006134217,0.057277624,0.07580629,0.027286923,-0.02506278,0.079352245,0.00037980208,0.06840472,0.043564107,0.08053629,0.04134417,0.026111105,-0.044108056,-0.015626613,0.0650265,0.02814122,-0.015566235,-0.08106037,0.04855858,-0.05152242,-0.0699215,-0.05935742,0.011880964,-0.041809056,0.07058037,-0.029754898,-0.078542046,0.0880743,0.07733503,0.030261567,0.03327177,0.07860854,0.0072923405,0.068755746,0.07381932,-0.019135207,0.009150359,0.006834619,-0.001959087,0.00085101207,0.06221069,0.0011100422,-0.020221924,-0.053202793,0.07980466,-0.04887196,-0.024614694,0.09882801,0.05879928,-0.024572993,-0.059762504,-0.03970967,0.077783816,-0.063862585,0.054310177,0.046370756,0.081322424,0.071796164,-0.05362496,0.03202544,0.00955481,-0.038372044,0.030435408,-0.04205976,0.045496527,0.04627741,0.07987406,0.059587516,0.011993393,0.03978289,0.025193913,0.020585496,-0.054137077,-0.036798034,-0.037085116,0.09034937,-0.0036197247,-0.052321095,-0.06027903,-0.054568473,0.07316537,-0.06611278,0.0034414153,0.012013363,-0.05930059,-0.031279285,-0.018173635,-0.1005828,0.037091903,-0.08041091,0.04738023,0.037905775,-0.026963191,-0.07654763,0.03894296,0.08963232,0.024360899,-0.0049078087,-0.08667932,-0.03182638,-0.022221321
0.077911936,0.03375955,-0.020950833,-0.08436109,0.033890095,-0.0156113235,0.055848952,-0.034754634,0.06896764,5.3218682e-05,-0.039535318,0.06181476,-0.026920734,-0.017847909,-0.08184316,-0.06161786,0.042413358,-0.045340765,-0.01205123,-0.0509302,0.08780376,0.034370646,0.077429585,0.081124514,0.059395734,-0.089713536,0.01237965,0.06974426,-0.028284363,0.062326442,0.07229973,0.09323359,-0.039573222,-0.0030557693,-0.022025356,0.008658913,0.0314228,0.0015019396,0.038938843,0.024325293,0.054363526,-0.06905864,-0.05056589,-0.08695817,0.027264507,-0.03830551,0.029438876,0.03860096,0.019479506,0.029965172,0.021874197,-0.017549213,-0.01577707,-0.02150371,0.04828777,-0.045030564,0.04459398,-0.034056332,-0.07786967,0.015504698,-0.04424629,0.023057189,0.07508821,-0.07581675,0.0943973,0.09043692,0.014472947,-0.019152883,-0.054598823,-0.0049774786,0.048311483,-0.062788375,0.012243831,0.03645346,0.014354026,-0.031963274,0.005142149,0.058141,0.09081015,0.0015072126,0.009006042,-0.06812619,-0.006499231,-0.0934564,-0.018831242,-0.057342097,-0.0025457146,0.031412765,-0.016087841,-0.071039215,-0.068685934,0.0017925723,0.024754105,-0.042576116,0.03249515,-0.029272512,0.074785076,-0.036489405,0.001122644,0.06545837,-0.015641786,-0.051848188,0.0610604,-0.051198732,0.025357211,0.022088993,0.082620844,0.10358806,-0.0016657012,0.05716872,-0.055114098,-0.042056087,0.035128575,0.013479018,0.022198714,0.04967414,0.07544923,0.098736,0.028747834,0.0817827,-0.076229215,0.085118115,-0.06034185,-0.0054425313,0.056464035,0.07150555,0.05817852,0.09742076,-0.05156729,0.052164223,-0.059425868,0.0005341325,-0.023302356,-0.029190697,-0.0423905,0.051344614,0.0661681,0.06298455,0.08483438,-0.07303278
-0.07110558,0.03644713,0.029602606,0.06848038,-0.08406645,-0.04084375,0.04664303,0.019126354,-0.08477911,-0.08260489,0.05204166,-0.065744914,-0.008060337,-0.020785635,0.052681785,0.054384314,-0.03886537,0.0052137445,-0.025252994,0.05751351,0.018867536,0.09955543,-0.08427729,0.0072401366,-0.041376,-0.021443477,-0.0042157215,0.0016761583,0.03854207,0.011415083,0.016335098,0.1060175,-0.07146182,-0.08952993,0.05224045,0.0640727,0.07615146,-0.008996859,-0.018883307,-0.015601022,-0.09327832,-0.08758569,-0.13454501,-0.04060043,0.04196544,-0.054797083,-0.019508526,0.05751635,0.043687273,-0.03594587,-0.04840102,0.04590416,0.069235794,-0.095824584,-0.040615812,-0.059292637,0.033026524,0.081917554,0.045866158,0.07399878,0.023642592,0.072159536,-0.06557742,0.027347175,-0.102052085,0.068691626,0.042843312,0.052402943,0.010256128,-0.07837923,-0.012196379,-0.0480838,0.06409344,-0.0073135393,-0.06867935,-0.0034060339,0.0077149547,0.044576168,0.046455402,-0.08852143,0.014480723,0.0053515765,0.06615183,-0.010257725,-0.031283695,0.015896054,-0.09893099,0.043520182,0.028884977,0.009303062,-0.0648801,-0.047750484,0.0030016156,-0.0133032175,-0.08172229,-0.05905521,0.07344058,-0.077155896,0.031714827,-0.025229698,-0.06590362,0.0072431955,0.064627856,0.08173735,-0.015627386,-0.06467026,-0.098870575,-0.008076171,0.021230739,-0.030545088,0.07419907,-0.010539742,0.044753477,-0.074673295,-0.08913538,-0.017918631,-0.048835427,-0.015145883,-0.06085017,0.011339002,-0.006731726,0.046341218,0.06725261,0.04633927,-0.09452063,0.00885631,0.04909056,-0.057861693,0.102134265,-0.02561109,0.07419262,0.04968994,-0.015176215,0.027574344,-0.027636433,0.028243156,-0.011570027,0.096243426,-0.01890563,0.0101642525
-0.11661699,0.007695294,-0.07834503,-0.11229495,-0.09477676,-0.03111265,0.016044289,0.0544254,0.0011850374,0.00040190894,-0.008265658,0.0047017126,-0.030361563,-0.075979814,0.0010699908,-0.10351992,-0.06285364,0.013646744,0.049160466,-0.058550276,0.024217866,-0.08223152,-0.08979448,-0.05713606,0.039279945,-0.050918866,-0.08264678,-0.08917572,0.04929733,-0.026462834,0.052764453,-0.06739139,-0.062759265,0.050048947,0.00173484,-0.070262335,-0.08728658,-0.04178355,0.009740345,-0.042711522,0.06740815,0.049302433,-0.061009306,-0.03309544,0.052156743,0.017605504,0.020660743,-0.061852355,0.016205998,0.052140582,-0.08195707,-0.02524808,0.021278828,0.058036577,0.07986363,-0.06842796,0.082233086,-0.0037745712,0.037737437,0.022281462,-0.037912272,0.07855218,-0.111246936,-0.03752521,-0.067465514,-0.048472725,-0.08037859,0.03602651,0.019541636,0.050422728,-0.05552642,-0.034187067,0.056058258,-0.0072302823,0.042438984,0.07924315,-0.062311113,-0.04416272,0.07531103,0.09973452,0.0870489,-0.00035770482,0.040199928,-0.03917844,0.050961405,0.04303361,0.088274695,0.04526573,-0.03707084,-0.022789089,0.09748922,-0.032975677,0.08967738,0.014346744,0.008481108,0.049160223,-0.056610946,0.026695698,0.019782774,0.01940293,0.00782379,0.064059965,-0.050615177,-0.06634853,0.04861298,-0.021867193,-0.05529328,-0.08482944,0.018824583,-0.06685952,-0.051228408,-0.013420165,-0.04104527,0.042779304,-0.0037551387,0.045973983,0.050837573,-0.07067432,-0.019362155,0.011484348,0.06948204,-0.03801168,0.07622869,0.08308076,0.06979389,-0.026108805,-0.061042015,-0.03694023,0.057051767,0.032283198,-0.03532942,0.01354741,-0.0540771,-0.04123582,-0.06040279,0.07323657,-0.0674774,-0.05872267,0.05730948,-0.06343305
0.06970142,-0.04297987,0.09613119,0.045033097,0.053646047,0.011613082,-0.0671224,0.04519302,-0.038904153,0.0063378103,0.08365846,-0.047853313,0.04527388,0.04686407,0.024538936,-0.032791436,-0.038590245,-0.048999116,-0.028599637,0.026064906,-0.06442662,-0.017275205,0.017191302,-0.043076005,-0.010445495,-0.015229122,0.09283162,0.062058058,-0.044653732,0.06620716,-0.007936361,0.08836613,-0.046080723,-0.047602233,0.0061044144,0.004541804,-0.050008953,-0.012736732,0.042368203,-0.096505426,0.03791672,-0.015100551,-0.038816728,0.035855178,-0.0026001146,0.07743741,0.02304589,0.043758947,-0.0066123125,-0.037194088,0.06639916,-0.07009273,-0.07185769,0.030067116,-0.023611858,0.052953795,-0.06883277,-0.018905543,0.057640854,-0.051694028,-0.050349858,0.07358963,-0.013655984,0.013192163,0.04202534,0.028729217,-0.07961211,-0.06680412,-0.056077167,0.045235895,-0.053572025,-0.03590423,-0.008919131,-0.058392514,0.041443627,-0.05224578,0.02327966,-0.011845268,0.09477145,-0.07784002,-0.07791293,-0.09153112,0.055149965,0.032452416,0.012863344,-0.030099157,0.06587946,-0.023947652,-0.07814674,0.0031380344,0.048515692,0.035000656,0.068413585,0.0629468,-0.03782087,-0.019884894,-0.050572407,0.053785283,-0.037905473,0.0020982306,-0.07065351,0.019609604,-0.059341956,0.08227203,-0.038028866,-0.038561907,-0.05407308,-0.06892037,-0.017504437,-0.070808105,0.012896992,0.018816855,0.017159985,0.02404451,-0.04817927,-0.012985445,-0.007952025,-0.047685392,-0.019213077,0.03379736,-0.008514037,0.038833257,0.068820246,-0.051280737,-0.07103049,-0.040647484,0.0433008,-0.06311572,-0.05585345,-0.015890742,-0.07666451,-0.04786294,0.06100267,0.046388518,0.051712327,-0.0995533,-0.097671606,-0.06255505,0.0520883,-0.042494882
-0.030714603,0.003349168,0.04006962,0.042844787,0.06746521,0.031624287,-0.06838997,0.007610919,0.009070621,-0.013373892,0.058091093,-0.05170268,0.005669699,0.047464292,0.006250034,0.0756674,0.009478203,0.010082887,-0.029659057,0.014451947,-0.029259725,-0.013882821,-0.029215524,0.033656474,0.05333973,-0.012877347,0.024211893,0.014372478,0.050089505,0.00092435034,-0.01681985,0.10632472,0.012235526,-0.03338125,0.029754154,-0.024512194,0.07435569,0.024818445,0.068828054,0.09916197,-0.02155232,0.08339982,0.050246183,-0.058033526,0.049613565,0.0736323,0.01589845,-0.01788047,0.041908458,-0.044296704,-0.036600042,0.008423131,0.043959655,0.07262696,-0.06670455,-0.02587166,0.0005125697,0.056591332,0.048038658,0.082983494,-0.06754851,-0.0024239297,-0.020624187,0.031735986,-0.04285888,-0.067715585,-0.12917022,-0.08245549,0.061906036,-0.055750657,0.028523391,-0.034277815,0.03363983,0.09507936,-0.045727413,-0.010895989,0.055333667,0.039451286,-0.07070575,0.038496096,-0.06165002,0.089182936,0.070627876,0.015126192,0.0046202824,-0.07888323,0.008275741,0.06788375,-0.049822077,-0.010179078,0.096431375,-0.09524863,-0.04066334,0.00601391,0.057717893,0.0023728604,-0.09981787,-0.121836804,-0.06576691,0.037242513,0.06191317,0.070218,-0.03879989,-0.076401085,-0.021396583,-0.037889827,-0.025278702,-0.11568765,-0.06590409,-0.026422277,-0.06989374,0.011964847,0.045893595,0.07409145,0.04812981,-0.06797207,-0.024506167,-0.10326809,-0.01636958,0.007937482,-0.028136607,0.0017225005,0.0043419003,-0.022878502,-0.027433248,0.07637304,-0.0933281,-0.006021436,-0.037107226,0.08877215,-0.07558142,0.022568667,0.06298955,-0.027934147,-0.063802235,-0.058795936,0.07130104,-0.07905818,0.05874992,0.023964485
0.007611726,0.0337436,-0.06342939,-0.020415742,0.075030915,0.048103634,0.047145665,0.068021655,0.02826974,0.07518015,-0.006418378,0.06406014,-0.021541016,-0.072391234,0.00392828,-0.06603234,-0.026475197,0.04137656,-0.034340728,0.00038863992,-0.030830426,-0.026367769,-0.058419924,-0.045610875,0.060677588,0.06280936,-0.035054464,0.0583472,-0.056351434,0.044587377,0.03480839,0.06349725,-0.101959884,-0.0016532078,-0.05287422,-0.018407855,0.08588511,0.08753158,-0.07399841,0.055895966,0.031503834,0.039297227,-0.008007752,-0.07418987,0.05781405,-0.06522095,-0.08216235,-0.043178137,-0.083041675,-0.018770292,0.00640726,-0.03614082,-0.015584071,-0.0397242,0.061088193,-0.021633556,-0.04140285,-0.053957544,0.043225072,0.046381623,0.053412564,0.06483896,0.05272931,-0.0027198996,0.00814989,-0.018971952,0.019532079,0.049745493,-0.014788922,-0.01924454,0.0052569928,0.0035110093,-0.080638304,0.0600879,0.03708722,0.01978992,-0.04976544,-0.032196887,-0.004741962,-0.0072829993,-0.043833412,-0.07325435,0.052019466,0.01938401,-0.07489676,-0.03600451,0.048071817,-0.095259294,0.058564402,0.036773197,0.04915216,-0.011191363,-0.007721101,0.039814495,-0.037768643,-0.022541273,-0.045518067,0.035965223,-0.034352507,0.008688586,-0.027930152,0.06471167,0.05856846,-0.023884801,-0.08852698,-0.043878525,-0.047115203,0.045629647,0.087170005,-0.06137905,0.044492647,-0.021780742,0.045066424,-0.07816599,0.057904337,-0.09409377,-0.011055276,0.031440224,-0.016508626,-0.062216934,-0.008734775,0.04769799,0.02197444,-0.07652238,-0.01336742,0.05449791,-0.009537201,0.0453144,-0.034116488,0.020292692,-0.06561803,0.026540656,-0.051763754,-0.013002599,0.06871958,0.070746556,0.048956916,-0.01629585,0.04971924,0.063755006
-0.0050713834,-0.05518175,-0.032711074,-0.022349104,0.039225504,-0.02217821,-0.044470344,-0.010612501,-0.05372335,-0.072949745,0.00292045,0.017621323,-0.07674281,-0.050082352,0.07362926,-0.08620924,0.061889306,0.03847197,-0.019182473,0.0119448025,-0.06474189,-0.037994523,-0.08850411,0.024723858,-0.012434618,-0.012116644,0.040732358,-0.038093522,-0.02154277,-0.009733918,0.03421749,0.08210137,0.025189161,0.0066223396,0.033081286,0.0019486181,0.04787951,-0.009556402,-0.0006618476,0.037994538,-0.07201254,-0.04451423,0.022581125,0.043287907,-0.07677072,0.0693606,-0.02705773,0.028658923,-0.04818414,0.062240824,0.016833635,0.031207787,-0.06940931,-0.076784454,0.037619352,-0.032325517,0.042235848,-0.007848664,0.030539798,-0.037966907,0.059386294,0.03477827,-0.061597113,0.0312116,-0.016395986,-0.0037627982,-0.07949403,-0.06982576,0.048590828,-0.008648803,0.0671601,0.034528524,-0.058529325,-0.05085293,0.0132573405,0.031232852,0.0011633298,0.054693226,-0.05764512,-0.069193065,-0.008119005,-0.04993954,-0.07389849,-0.050635185,0.014118991,-0.08280811,-0.0741186,0.0030841713,-0.020484293,-0.022814106,-0.046136353,0.040362697,-0.04099124,-0.06771842,0.036605913,0.04958217,-0.06315039,0.06450977,0.022676777,0.0016175492,0.037009433,0.040193565,0.036755867,-0.032199375,-0.012359974,-0.010754998,-0.08482763,0.06922289,-0.06928288,0.0005462171,-0.013544769,-0.096338175,0.030088872,-0.0896631,0.0031120137,-0.07161318,-0.0784505,0.023591155,0.01925365,0.061200857,0.003379094,-0.06523642,0.049970075,-0.00035541673,-0.07919182,-0.04608002,0.029999202,0.06371147,0.06811081,0.054665625,0.04975609,-0.0058075925,-0.08112725,-0.05648513,0.025674855,0.018861031,0.08060833,-0.027991347,-0.046758976,-0.07875811
0.014785423,-0.061908785,0.06983622,-0.04795472,-0.012408158,0.040615372,-0.07246239,0.02162925,0.030837337,-0.034855623,-0.011250075,-0.024712972,0.07780464,0.05837176,-0.06706783,-0.08760932,0.011082238,0.05145607,0.042168517,-0.010967713,0.07196644,0.039650664,-0.014757909,-0.052570473,-0.032002896,0.056430154,0.033115946,-0.039544,0.07125329,-0.0043624137,-0.09423683,-0.066692285,-0.035689406,-0.050342336,0.018847633,0.02871491,-0.05055097,0.05279314,-0.07474115,-0.052573342,0.028805735,-0.09547382,-0.06895237,-0.078266405,0.041223895,-0.047730178,-0.032800466,0.056746155,-0.0031289938,-0.011081313,-0.027748505,-0.013234647,0.035929725,-0.010664704,-0.032249946,-0.053880084,-0.089958414,0.061795916,0.022463843,0.012031013,0.04997369,-0.024954962,-0.07107262,-0.08963023,-0.041015748,0.032505743,0.06791997,0.015592759,-0.09797182,0.07538989,0.038237527,0.00859132,0.05363219,0.01723698,-0.057184957,-0.073611,-0.07793695,0.06630354,-0.057626184,-0.05707224,0.02040325,-0.035480466,-0.0014354271,-0.0356807,0.051827986,0.0658755,-0.009637727,0.04748055,0.010127403,-0.01764723,-0.037198693,-0.041831437,-0.098213196,-0.01823865,0.07369376,-0.0022668042,-0.01868841,-0.01791701,0.07444227,-0.060221825,0.0912632,0.004801601,-0.031774506,-0.032531496,-0.03870296,-0.040665828,0.07826844,0.03121216,-0.106152505,-0.0943291,-0.01647315,0.0070965923,0.0036836134,0.071354695,-0.008070832,0.04203957,0.0057733203,-0.016538877,0.01217493,0.020468604,0.051226642,0.015849376,-0.11055678,-0.06667717,-0.111011565,0.028613508,-0.040367328,0.096243806,0.0366983,-0.03693057,0.017497951,-0.05928486,-0.078897096,-0.03490143,0.044647172,0.05678368,-0.109503075,0.047402915,-0.057439953,-0.037798896
