0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139
-0.06123643,-0.018170789,-0.029641952,-0.07183134,-0.072421506,-0.02431443,-0.04931701,-0.036678873,-0.0037177461,-0.007477597,-0.03288244,-0.08204027,-0.06397685,0.03881851,0.023373257,0.054450974,-0.023517339,-0.07543069,-0.06197707,0.011491947,-0.021998212,0.023937337,-0.01653681,0.08220043,0.04792128,-0.029182393,-0.042361673,-0.013613658,0.030586427,0.03772048,0.084968045,-0.0149518,0.020135226,-0.06922748,0.024587983,-0.054825522,0.054049455,-0.061125595,-0.01133865,-0.021508923,-0.06958981,-0.030079205,0.024240205,-0.013125827,0.026986198,-0.04805399,-0.013961399,-0.08735536,-0.07268125,-0.059820544,0.031545036,-0.0518946,0.06195323,0.00078365207,0.0051020207,0.05419515,-0.038791556,0.03984592,0.038202588,0.0029269895,0.04538996,0.0039402186,-0.035078384,0.05361637,-0.027398134,0.006136238,0.049818814,0.0233228,0.051133603,0.056234732,-0.012397945,-0.027759211,0.06535728,-0.06619049,-0.002240371,0.050731327,0.03614231,-0.07286126,-0.027535953,-0.012096818,-0.036475122,-0.098469205,0.036582924,-0.066266365,-0.058236558,0.040475722,-0.005618244,-0.047665697,0.045154642,0.062400922,-0.05035592,0.020042615,-0.03242882,0.05360799,0.07263255,0.09343038,0.027418919,-0.029183902,-0.056628894,-0.012655085,0.043186076,-0.030878354,-0.08798817,0.07065799,0.043130495,-0.043229494,-0.060621135,-0.01947049,0.03305708,-0.041001827,-0.0654702,0.08988244,-0.040049184,0.04932442,-0.06745637,0.009922947,-0.082361594,0.058906388,-0.036939967,-0.048661605,-0.05013152,-0.025435071,0.06767846,0.07672365,0.07257067,0.014419179,0.027328666,-0.049604084,0.058978524,-0.01989454,-0.043780927,-0.07510382,0.059588265,-0.017168807,-0.07203826,0.03728532,-0.063483916,0.057140656,-0.0494104,-0.021269117
0.061171122,0.020509219,0.009926409,0.065085724,-0.047827553,0.04115392,0.021454414,-0.00699003,0.027743071,0.0065981545,0.077553816,0.00072919636,-0.05382496,-0.0030746236,0.00253801,0.0813713,-0.06824777,-0.011131653,0.015140747,-0.04591268,-0.08345582,0.062658966,0.033299834,0.027975962,-0.028914215,0.07283108,0.049368102,-0.0017966711,0.045407433,0.034144968,0.005784304,-0.011465599,-0.005595687,0.0130363135,0.022114595,0.059654247,-0.06078555,0.04901071,0.01714186,-0.0044897106,-0.07997108,0.040006112,0.03016079,-0.08019308,-0.019489724,0.03710213,0.057954017,-0.074809,-0.013760662,-0.018533135,-0.07794042,-0.035182677,-0.0037682776,0.07665837,0.014915367,-0.00041877764,0.064427905,0.059885558,0.06314211,0.011959249,0.06457123,-0.0890006,-0.059356302,0.02114617,-0.08763073,-0.014252759,-0.0050784918,0.02788632,-0.02565463,0.04757688,0.05434953,0.08629005,0.0017533462,0.0016601653,0.0721343,0.028827092,-0.017376224,-0.050881892,0.08515765,0.014766842,-0.08001185,0.059423286,-0.07039819,0.015697101,0.010361775,0.05657704,0.070070766,-0.074599124,0.06589085,-0.03345979,-0.06034271,0.0071709165,0.02032516,-0.006285679,-0.010470182,-0.054348893,-0.03897381,-0.0021659997,-0.006277638,-0.057350714,0.03756398,-0.066072114,-0.0073151295,0.008894592,-0.06325811,-0.022405053,-0.02924509,0.012845309,-0.00784928,-0.079316854,0.035168506,0.0719225,0.036291618,0.083482035,-0.02472401,-0.04334669,-0.029619604,0.032914165,-0.040178966,-0.03212457,0.028312897,0.05526486,0.053090222,-0.04299228,0.04442042,-0.058319744,0.041784406,0.03572355,0.017519599,-0.09018557,0.0499832,-0.015413954,-0.0039048286,0.047804974,0.027181862,-0.024946323,0.023693271,0.010177267,-0.0027349268,-0.04618846
0.059557952,-0.019107286,-0.027430594,0.08939193,-0.05750356,0.058990307,-0.034921937,-0.08333626,0.029485498,-0.046939462,-0.017480683,-0.015760746,-0.0026337176,-0.06333993,0.054948833,0.0122348,-0.019652307,0.04870707,0.086354055,-0.064073354,-0.004511561,-0.0060256743,0.033868585,0.090192705,-0.034766197,0.124561615,0.068218544,-0.056623597,0.0072650225,0.025895715,-0.0052136877,0.021881513,0.018583635,-0.046483364,-0.028416099,0.07437824,-0.024376111,0.053764172,0.04319763,0.09462328,0.040638838,0.04105686,-0.08569358,0.04811138,0.020097911,0.024202583,-0.011857512,-0.014597291,0.04776968,0.0196284,0.03162217,-0.085541144,0.036681287,-0.04338223,0.0008595009,-0.05725147,-0.023783956,-0.060663544,0.039802764,0.024955306,0.06743385,-0.032058977,0.07501526,-0.09288332,-0.031822644,-0.052676156,0.04197549,-0.02888466,-0.020759847,0.0333625,0.0030113182,-0.062394265,0.03015524,0.08051124,-0.09800479,5.558277e-05,-0.0330428,0.03502789,-0.041291494,0.03063843,-0.008907678,0.0033086508,0.09208003,-0.013172743,-0.063943736,-0.0268099,0.00076969847,0.07913886,0.04809321,-0.035249308,0.05134546,-0.054276753,0.06763332,0.0341702,0.053855963,0.019892463,-0.083894774,-0.00025779105,0.04272909,-0.010149301,0.061695185,0.0898956,0.04529026,-0.04854902,-0.07155294,0.03185857,0.022463836,0.035178583,-0.08147432,0.058139816,0.030956188,-0.024225703,-0.061697498,-0.06198828,0.055163924,-0.07903755,-0.012905101,-0.09222747,-0.06796247,0.009776919,0.025896885,0.011319245,-0.058292042,0.03636379,0.07363876,0.007710084,-0.009372931,-0.04042657,-0.020287836,-0.03047385,-0.01582663,-0.08750855,0.0036712128,-0.0604036,0.051382624,0.017491145,-0.08613588,0.028470155,0.018668136,-0.017437715
0.056503747,0.06516352,-0.052826814,-0.03990317,0.046278343,0.061812337,0.04980895,-0.07700817,-0.0221102,0.07935453,-0.017036239,-0.021740735,0.054398064,-0.0608331,-0.0074248957,-0.019464685,0.0057787998,-0.018061358,-0.089119345,-0.072960846,-0.089181066,0.093133956,-0.05922143,0.075595506,0.019067707,0.055248655,-0.07038064,0.06553,0.022420973,0.05549997,0.023605756,0.06675393,0.03902502,0.06319668,-0.00014576445,-0.07769218,-0.045184344,0.05683254,0.06874257,0.052892804,-0.0271451,-0.020189354,-0.06692896,-0.058828738,-0.061485417,-0.07479157,-0.012976155,-0.0938579,0.08264306,-0.025119886,-0.06362642,0.027374122,0.04501101,-0.0055871317,-0.06845756,0.06769958,-0.06588893,0.02575639,0.06539618,0.02100251,-0.019083079,0.07966755,0.0058791083,0.030500468,0.054290593,0.05704877,-0.07807814,0.013093584,0.031638145,0.06736379,0.017539255,-0.035197306,0.023493452,0.0021362205,-0.03414381,0.021958644,0.0963462,-0.063731804,0.07250902,-0.01058301,-0.028813364,-0.010906453,0.0015823907,0.017642958,0.06713894,0.0047899596,0.087984055,-0.013073918,0.021622384,-0.013782555,0.08989237,0.010352665,-0.077681825,-0.02620851,-0.055298965,0.062287264,0.05906961,-0.0407825,0.045422994,-0.039634317,0.021080906,-0.0061641037,0.0969902,-0.015903074,0.036728993,0.05333914,0.0076359026,-0.007485169,0.01970354,0.06667503,0.0722825,-0.050117627,-0.026038751,0.05207269,-0.052986857,-0.030994916,-0.076334074,-0.021592803,-0.072014086,0.06168389,-0.0016674208,0.014296277,0.046951644,-0.028737502,0.04691804,0.044086535,-0.042642344,-0.0076871137,-0.057306603,-0.017689494,0.021198984,0.0007926609,-0.005745008,0.05661219,-0.021231756,0.040037353,0.0061737658,-0.028571988,0.07894007,-0.055571266
-0.023067039,-0.086172625,-0.107163906,0.058832325,0.08282892,-0.05811455,-0.009172338,0.0747789,0.0010614609,-0.052794404,0.04088165,-0.028268041,0.054552224,0.08407529,0.013287951,-0.07197417,-0.035679482,0.081586756,-0.017799437,0.015581296,0.004364611,0.05458328,0.054571934,-0.10731515,-0.091872804,-0.052628774,0.07435848,0.09531277,0.0033511168,-0.012989982,0.07633287,-0.034440182,0.033856567,0.041208386,0.057114966,-0.04030214,-0.028378084,-0.06078844,0.03358289,-0.03228899,-0.0389439,-0.08544953,0.08067013,-0.016109975,-0.012994917,-0.056636,0.10609489,0.05299636,-0.045617126,0.040624175,-0.015651766,-0.02823489,0.07893486,0.075404264,-0.040059593,0.045809034,0.011470293,-0.06258509,-0.06452325,-0.029780138,-0.018079594,0.08870813,0.06601699,-0.0003528502,0.006071827,0.03684256,-0.05206126,0.077497534,-0.04877757,0.023591202,-0.030976238,0.0237231,0.061952103,-0.054833014,0.017954096,0.044413902,-0.06839181,-0.094639786,0.0594591,-0.0053017023,-0.022194872,-0.04519951,0.037900213,-0.041857067,-0.072098315,-0.043318696,-0.0058111534,0.03923213,-0.005862661,0.10383693,0.022229496,-0.0045657586,-0.05218837,-0.044821687,-0.023818726,0.014563578,0.024362424,-0.04897075,-0.086717315,0.041730374,-0.07858994,0.03137676,-0.02314846,0.07376182,-0.02606847,0.009755294,0.10403166,0.06638577,-0.002898766,0.056132346,-0.06844118,-0.054093964,0.029071888,-0.018781481,0.08344987,-0.029889347,-0.045367584,-0.0012724185,0.013023019,0.023876542,-0.069332704,-0.064501785,0.06961749,-0.06237976,-0.033913624,-0.032593425,0.06455307,0.051739328,-0.03129691,-0.0035380758,0.0024631415,-0.009390148,0.009443319,-0.051120713,-0.025113638,0.070835635,-0.06380895,0.031138286,-0.0742118,-0.05102107
0.03067251,0.042394523,-0.021464355,0.05853353,-0.01703987,-0.081977844,-0.05601685,-0.031602338,-0.07240484,-0.008240112,-0.035113636,-0.015084299,-0.06411106,0.048314646,0.03636347,0.03361429,-0.0061706407,0.039511878,0.0122422315,0.007945986,-0.053520042,0.054018714,0.056627046,0.004958802,0.09232165,-0.04975543,0.02029226,-0.048442982,-0.029473951,-0.022968344,0.02084139,-0.0050910097,0.065034494,0.027605727,-0.07194866,-0.02637086,0.04152864,-0.050599646,-0.052755464,0.010978322,0.015546668,-0.05066827,-0.100982584,-0.07319627,-0.0015788543,0.04761009,-0.032546315,0.056268282,0.022423252,0.027210608,-0.037310377,0.07575833,-0.07507192,0.03511855,0.015694253,0.023663595,0.027759925,-0.09301819,0.052907325,0.05827973,-0.07817706,-0.051633816,0.02646926,-0.0282074,-0.05011367,0.06556615,-0.05046247,0.03609494,-0.03596378,-0.0059335907,-0.03941407,-0.06348984,-0.053709105,0.042102046,0.027472448,-0.052960772,-0.058532447,-0.043667737,0.04123708,-0.061512906,0.009470307,-0.07265445,0.07507346,-0.01606574,0.027779393,-0.06343462,0.07204389,-0.0031008443,-0.048455965,-0.11117187,0.042618115,0.045135662,-0.048776355,0.00420871,0.07272543,0.09319222,-0.0085637355,0.05653522,-0.080839284,0.05397331,0.058582343,0.006878961,0.01936848,0.015229679,0.044553548,-0.023699412,-0.11592567,0.02986542,0.05527113,-0.05550504,0.065094054,0.002587376,0.047518414,0.00089329155,-0.0658802,0.047766536,-0.12293159,-0.11340057,-0.047273863,0.020949645,0.037710477,0.08089208,-0.03262898,-0.030966831,0.029604895,-0.040415835,-0.110219695,-0.039491408,0.008764994,0.02879668,0.06549208,-0.06542329,0.00476536,0.020807415,-0.029046815,-0.051343262,-0.061995573,0.06753678,0.046233207,0.030657806
0.008596903,-0.06666113,0.059393674,-0.009985059,0.082183965,-0.026125323,0.076389775,-0.09375343,-0.05521858,0.024268655,-0.054588247,-0.056138393,-0.06019182,0.02942902,-0.01920832,0.04909871,0.039309878,0.01947402,-0.050526977,0.022764986,-0.021806756,0.04539593,-0.06392501,-0.012813291,-0.04083475,-0.06661589,-0.039671656,-0.040936764,-0.050854318,-0.07136035,0.0315747,-0.023374215,-0.029146342,0.06504408,0.009494992,-0.0368074,-0.04181705,-0.022800134,0.04935285,-0.052138235,0.0142120365,-0.025240803,-0.0050982405,-0.075861804,-0.07382129,0.076482505,0.05524262,0.06813797,0.013194778,0.006071157,0.061685994,0.05559672,0.061821636,0.002954813,-0.04205317,-0.04468095,-0.046725914,0.02574299,0.057182144,0.024178067,-0.03622336,-0.05570665,-0.029333457,-0.013371205,0.08421077,0.04774284,-0.044569522,0.061795935,-0.06319586,-0.00956862,-0.05456751,0.0654521,-0.027294591,0.06508637,0.022446489,-0.00078819605,-0.004414218,-0.0044298316,-0.007180897,-0.04170641,0.035361186,0.03525255,-0.0018356749,-0.06557005,-0.04573894,0.014126085,0.004230838,0.0766689,-0.005613912,0.04530173,0.07268849,-0.037823573,0.06803854,0.09004868,0.03648664,-0.037775647,0.018389305,0.016086431,0.029507276,-0.044530477,-0.035091408,0.01159995,0.03272627,-0.020963557,0.022766022,-0.011059848,-0.050148092,-0.015956504,0.004483253,0.081898995,0.023602707,0.0599693,0.08051909,0.063938454,-0.038148854,0.01925475,0.018487137,-0.010840936,0.024528963,-0.014481158,-0.03555959,0.05802065,0.037469666,-0.06883831,-0.014988655,0.06856753,-0.0748948,-0.0902458,0.04246787,-0.01546323,-0.045644213,0.04761112,-0.06680807,-0.057673443,-0.011410122,-0.08542573,0.02575955,0.08898899,-0.0043076253,-0.06528204
0.09624396,-0.015992666,-0.03281121,-0.0022254658,-0.027249446,-0.055493154,-0.05795644,0.06007074,0.0009675742,0.08461585,0.047934666,0.0033629432,0.07284399,-0.03924944,0.05061068,-0.030053861,-0.08010901,0.01263669,0.038893715,-0.023248574,-0.09450651,0.066401705,-0.060870036,0.10903144,-0.031613342,-0.019036755,0.087069064,0.047527898,0.054253347,-0.020414714,-0.043308657,0.02785673,-0.04788255,-0.09356728,-0.0770055,-0.018122738,-0.004292503,0.011317857,0.028396366,0.089766234,0.048435017,-0.0039389,0.0028072658,-0.003228627,-0.070400976,0.07361362,-0.054011457,0.05457164,0.056851357,-0.010949252,0.017838564,-0.038661767,0.04255435,-0.02217837,0.03474023,0.0055934577,-0.03128525,-0.06186272,0.015679942,0.044315584,-0.08243259,-0.06339739,0.03027764,-0.04600316,0.07714517,-0.08294434,0.02479206,-0.030072682,0.039914943,-0.06917788,0.068057336,-0.014829564,-0.00581507,-0.019698177,0.0026153869,-0.0021392049,0.018835085,-0.050479896,-0.0550494,-0.010438025,0.083170086,0.05282825,0.05108228,-0.063999124,0.0749786,0.011501552,0.05661859,-0.07818395,0.024479985,-0.06138043,-0.0203437,0.082249105,-0.06509439,-0.015832976,0.06470198,0.0071669808,0.0755034,0.022967763,-0.04964233,-0.087972835,-0.072166756,-0.05604171,-0.051022455,0.04861337,-0.108934976,-0.10726024,-0.050216164,-0.077776715,0.057481527,0.06784525,-0.019613283,-0.016370077,0.059256237,0.067863986,0.007852533,-0.045269217,0.0067642443,-0.051766034,-0.03683284,0.0061469926,0.06665627,-0.04922888,0.07720813,-0.0075378753,0.054618474,0.09798573,0.04376099,-0.06321496,-0.03195699,-0.08412512,0.08185211,0.07947816,0.056695722,-0.047150273,0.050751712,0.06975802,0.078495555,-0.01073928,-0.025297208,-0.058443695
-0.03415938,0.07992533,-0.008514399,-0.02790232,-0.010366979,0.019664662,0.091318704,-0.04254479,-0.046481114,-0.023627661,0.07321096,0.054355178,-0.06961421,0.019397384,-0.053753085,-0.059599537,-0.025687726,0.038252633,0.022969173,0.021907914,0.0038126137,-0.016211756,0.014552528,-0.030464914,-0.038382944,0.10575916,-0.027758675,0.0019400727,0.032535315,0.045870766,-0.036911473,0.07673235,-0.055093836,-0.035098467,-0.04851639,-0.016059319,0.057692938,0.050202344,0.011409175,0.047961306,-0.013950481,-0.045597825,-0.029046126,0.043432917,0.027611876,-0.031086577,-0.025580784,0.031061597,-0.042592198,-0.069789045,0.020397563,-0.057983927,0.0016449057,-0.083486825,0.047700215,-0.027871309,-0.008904243,-0.05717593,0.03560905,-0.006257503,-0.0378187,0.0055095796,-0.039173987,0.06683088,0.01181731,-0.023283485,0.047072276,0.09103024,0.036130797,-0.04229021,-0.0056081256,-0.08341971,0.07190431,0.039297476,-0.08292078,-0.07336232,-0.04199616,-0.0373562,-0.06314359,0.08989228,-0.040405944,-0.07408476,0.064062156,-0.022574717,-0.013269642,-0.009610402,-0.052165452,0.050619774,-0.0668997,-0.064390674,0.01685261,-0.045581993,0.045590315,-0.027709506,0.0767857,0.013911831,0.0202579,-0.077049725,-0.015611506,-0.036583163,0.056796722,-0.05960307,0.015924234,-0.04338598,0.026717689,-3.712338e-05,-0.05801484,0.014504264,-0.04523112,0.07185304,0.048890296,-0.063061796,0.009248617,-0.049670435,-0.06569831,-0.0077572446,0.068504475,0.05160246,-0.026542796,0.013580378,0.011132821,-0.036262732,-0.032600038,-0.027740862,-0.052630946,-0.001896619,-0.045248203,-0.021452907,0.06713043,-0.028729761,0.04073134,-0.018985244,0.019508742,-0.042765312,-0.041929662,0.09733032,-0.027236655,0.035163425,-0.0324381,-0.008052657
-0.078319155,-0.033710215,-0.049041227,-0.0009971883,0.041990153,-0.100189164,0.07268686,-0.049104225,0.0190167,0.03680755,-0.026886163,-0.0665161,-0.0048271064,0.07266581,0.03512358,0.09121954,0.071300395,-0.06341735,-0.03468312,0.022101166,-0.030710727,-0.102621034,0.07843265,0.021741303,-0.026006198,-0.109167196,0.05825109,-0.04354428,0.023851497,-0.012564836,0.033303943,-0.06784904,0.016406862,-0.025518302,0.11379973,-0.06587353,-0.047667645,-0.057100784,0.062433623,-0.07452365,-0.049425106,-0.018506316,0.09023116,0.05618715,0.04710145,-0.06248977,0.0027341377,-0.01145157,0.007246756,0.055600516,-0.07585886,0.05549229,-0.06680965,-0.056810193,0.046809718,-0.019163204,-0.068965115,-0.005267396,-0.10884291,0.032819346,-0.068448864,-0.010315944,-0.04084047,-0.069096416,-0.052640162,-0.094294704,-0.055791486,-0.057160042,-0.0007820326,-0.07851954,0.06550878,-0.009101479,-0.06831421,-0.018887576,0.05634266,0.044742603,0.018197693,-0.025611104,0.09843535,-0.0686286,-0.009001712,-0.07094218,0.069729626,-0.06694667,0.027702399,-0.028849507,0.017682442,-0.03853505,-0.059316073,0.043260686,0.0137376245,0.028698632,0.016163034,-0.014873354,-0.079886995,-0.0790677,-0.028557349,0.012732478,0.010813711,-0.06974187,-0.014525626,-0.03290596,0.0077015427,0.06523682,0.09595364,0.061904725,0.04370393,0.046915427,-0.019677842,0.019318273,-0.062255837,-0.023232957,0.089218624,-0.019216182,0.043689024,0.09644824,0.049045924,0.0084423125,0.07707709,-0.02232653,0.0050145457,-0.0069730827,0.096190706,-0.09362981,0.07357025,-0.04837054,0.06574913,0.031153338,0.0061332956,0.067834035,0.043362755,-0.066330455,-0.0011097571,0.008261754,-0.07329841,-0.03847214,0.033689268,-0.052321423,0.0022022391,0.07883551
